Review_ID,Customer_ID,Product_ID,Rating,Review_Text,Review_Date,Sentiment
REV03628,CUST04676,PROD00265,2,Did not like the material.,2024-08-30,Negative
REV03629,CUST03513,PROD01909,3,Fit is decent but not perfect.,2021-06-06,Neutral
REV03630,CUST04534,PROD00143,1,Did not like the material.,2023-06-04,Negative
REV03631,CUST02571,PROD00016,5,Stylish and worth the price.,2024-08-13,Positive
REV03632,CUST02547,PROD00275,4,Perfect fit and very comfortable.,2021-11-28,Positive
REV03633,CUST04525,PROD01176,5,Stylish and worth the price.,2022-03-04,Positive
REV03634,CUST02571,PROD01108,5,"Amazing quality, loved it!",2025-03-13,Positive
REV03635,CUST01915,PROD01953,5,Highly recommend this product.,2021-06-15,Positive
REV03636,CUST02892,PROD01921,5,Perfect fit and very comfortable.,2024-06-01,Positive
REV03637,CUST03353,PROD00725,4,Stylish and worth the price.,2024-10-20,Positive
REV03638,CUST00157,PROD00286,5,Perfect fit and very comfortable.,2022-04-07,Positive
REV03639,CUST02364,PROD01010,3,"Not bad, not great.",2024-03-09,Neutral
REV03640,CUST03423,PROD00375,5,Highly recommend this product.,2025-05-03,Positive
REV03641,CUST00112,PROD01385,1,Size was completely wrong.,2023-08-29,Negative
REV03642,CUST02990,PROD01505,4,"Amazing quality, loved it!",2024-07-22,Positive
REV03643,CUST03037,PROD01426,1,Did not like the material.,2022-04-11,Negative
REV03644,CUST00519,PROD01548,3,"Not bad, not great.",2024-03-06,Neutral
REV03645,CUST03267,PROD00384,3,"Average quality, expected better.",2024-11-16,Neutral
REV03646,CUST03187,PROD01553,3,Fit is decent but not perfect.,2023-04-14,Neutral
REV03647,CUST02245,PROD00387,2,Not worth the money.,2025-09-05,Negative
REV03648,CUST03968,PROD00960,5,Perfect fit and very comfortable.,2024-06-17,Positive
REV03649,CUST01667,PROD00888,3,"Product is okay, nothing special.",2022-04-16,Neutral
REV03650,CUST04571,PROD01214,5,"Amazing quality, loved it!",2022-06-01,Positive
REV03651,CUST01897,PROD00905,2,Size was completely wrong.,2021-07-06,Negative
REV03652,CUST00154,PROD00261,5,Highly recommend this product.,2023-06-16,Positive
REV03653,CUST00406,PROD01290,4,Fabric is really soft and premium.,2025-12-11,Positive
REV03654,CUST01171,PROD00835,2,Size was completely wrong.,2023-01-09,Negative
REV03655,CUST00250,PROD01195,3,Fit is decent but not perfect.,2025-06-11,Neutral
REV03656,CUST03446,PROD01585,5,Stylish and worth the price.,2021-10-27,Positive
REV03657,CUST04744,PROD01453,5,"Amazing quality, loved it!",2022-05-21,Positive
REV03658,CUST02848,PROD00031,4,Fabric is really soft and premium.,2022-09-28,Positive
REV03659,CUST01467,PROD01923,4,"Amazing quality, loved it!",2024-06-02,Positive
REV03660,CUST03682,PROD00228,3,"Product is okay, nothing special.",2022-07-26,Neutral
REV03661,CUST02095,PROD01172,4,Stylish and worth the price.,2021-11-02,Positive
REV03662,CUST03919,PROD01672,5,Fabric is really soft and premium.,2021-01-09,Positive
REV03663,CUST00866,PROD01247,5,Highly recommend this product.,2025-08-05,Positive
REV03664,CUST00336,PROD01687,5,Highly recommend this product.,2025-05-15,Positive
REV03665,CUST03658,PROD00008,4,Stylish and worth the price.,2022-07-20,Positive
REV03666,CUST04966,PROD01523,2,Not worth the money.,2024-06-18,Negative
REV03667,CUST02990,PROD00982,4,Fabric is really soft and premium.,2025-01-13,Positive
REV03668,CUST04681,PROD01999,3,"Delivery was fine, product is okay.",2024-07-20,Neutral
REV03669,CUST00972,PROD01338,2,Very disappointing purchase.,2023-11-13,Negative
REV03670,CUST01470,PROD00006,1,Size was completely wrong.,2022-07-14,Negative
REV03671,CUST03364,PROD01564,5,"Amazing quality, loved it!",2021-06-22,Positive
REV03672,CUST04809,PROD00566,5,"Amazing quality, loved it!",2024-11-02,Positive
REV03673,CUST04488,PROD01907,5,Fabric is really soft and premium.,2021-11-07,Positive
REV03674,CUST03405,PROD00770,1,Very poor quality.,2024-02-16,Negative
REV03675,CUST04003,PROD01833,4,Fabric is really soft and premium.,2021-05-01,Positive
REV03676,CUST01266,PROD00693,4,Perfect fit and very comfortable.,2023-06-05,Positive
REV03677,CUST00874,PROD01806,5,Perfect fit and very comfortable.,2025-12-13,Positive
REV03678,CUST00879,PROD00367,5,"Amazing quality, loved it!",2023-03-26,Positive
REV03679,CUST04605,PROD01534,4,Stylish and worth the price.,2023-06-01,Positive
REV03680,CUST00566,PROD00894,3,"Average quality, expected better.",2021-04-29,Neutral
REV03681,CUST00590,PROD00897,2,Very poor quality.,2025-12-06,Negative
REV03682,CUST02119,PROD01077,4,Stylish and worth the price.,2025-04-11,Positive
REV03683,CUST04574,PROD00850,3,Fit is decent but not perfect.,2024-03-19,Neutral
REV03684,CUST01459,PROD00957,5,Stylish and worth the price.,2021-07-21,Positive
REV03685,CUST04786,PROD00601,1,Very disappointing purchase.,2021-03-17,Negative
REV03686,CUST03191,PROD01597,3,"Product is okay, nothing special.",2024-03-31,Neutral
REV03687,CUST00042,PROD00944,4,"Amazing quality, loved it!",2022-11-22,Positive
REV03688,CUST04707,PROD01998,5,Highly recommend this product.,2021-01-22,Positive
REV03689,CUST01651,PROD00731,5,"Amazing quality, loved it!",2022-10-13,Positive
REV03690,CUST02584,PROD00451,4,Perfect fit and very comfortable.,2024-05-17,Positive
REV03691,CUST02326,PROD00991,4,Fabric is really soft and premium.,2024-08-12,Positive
REV03692,CUST00556,PROD00462,4,Highly recommend this product.,2025-06-29,Positive
REV03693,CUST01175,PROD01036,5,Highly recommend this product.,2024-06-20,Positive
REV03694,CUST02718,PROD00080,3,"Not bad, not great.",2022-08-18,Neutral
REV03695,CUST03655,PROD01541,2,Size was completely wrong.,2022-06-16,Negative
REV03696,CUST01552,PROD00197,5,Perfect fit and very comfortable.,2022-04-19,Positive
REV03697,CUST03509,PROD01222,5,Highly recommend this product.,2025-10-07,Positive
REV03698,CUST01128,PROD00188,3,"Average quality, expected better.",2021-03-16,Neutral
REV03699,CUST04786,PROD00304,4,Fabric is really soft and premium.,2025-03-21,Positive
REV03700,CUST03907,PROD01346,5,"Amazing quality, loved it!",2021-05-06,Positive
REV03701,CUST02477,PROD00073,4,Stylish and worth the price.,2022-12-02,Positive
REV03702,CUST04478,PROD00015,5,Highly recommend this product.,2024-04-02,Positive
REV03703,CUST04936,PROD00717,5,Stylish and worth the price.,2025-11-10,Positive
REV03704,CUST01144,PROD00634,5,Highly recommend this product.,2024-12-29,Positive
REV03705,CUST01935,PROD00540,4,Highly recommend this product.,2021-12-02,Positive
REV03706,CUST00232,PROD00355,5,Stylish and worth the price.,2024-01-17,Positive
REV03707,CUST00837,PROD01975,5,Perfect fit and very comfortable.,2023-07-02,Positive
REV03708,CUST00567,PROD01280,4,Highly recommend this product.,2024-03-18,Positive
REV03709,CUST03547,PROD00648,4,Highly recommend this product.,2023-12-08,Positive
REV03710,CUST00216,PROD00811,5,Stylish and worth the price.,2023-10-08,Positive
REV03711,CUST01860,PROD01915,3,"Product is okay, nothing special.",2025-10-30,Neutral
REV03712,CUST01174,PROD01619,2,Size was completely wrong.,2021-09-22,Negative
REV03713,CUST03794,PROD01274,4,Highly recommend this product.,2025-12-23,Positive
REV03714,CUST03716,PROD00590,4,"Amazing quality, loved it!",2024-03-21,Positive
REV03715,CUST01099,PROD00655,5,Stylish and worth the price.,2023-09-04,Positive
REV03716,CUST02943,PROD00547,3,"Not bad, not great.",2021-01-30,Neutral
REV03717,CUST04464,PROD00185,5,"Amazing quality, loved it!",2021-01-31,Positive
REV03718,CUST04567,PROD00886,4,Highly recommend this product.,2021-02-28,Positive
REV03719,CUST04268,PROD01890,5,Fabric is really soft and premium.,2024-10-26,Positive
REV03720,CUST00054,PROD00437,4,Stylish and worth the price.,2022-01-11,Positive
REV03721,CUST01628,PROD00879,5,"Amazing quality, loved it!",2025-10-18,Positive
REV03722,CUST03207,PROD01305,5,Highly recommend this product.,2023-08-10,Positive
REV03723,CUST02362,PROD01092,3,"Not bad, not great.",2023-11-25,Neutral
REV03724,CUST01609,PROD01971,1,Very poor quality.,2025-06-13,Negative
REV03725,CUST03703,PROD01386,5,Stylish and worth the price.,2021-10-01,Positive
REV03726,CUST04706,PROD00727,3,"Product is okay, nothing special.",2022-04-12,Neutral
REV03727,CUST00988,PROD01900,4,"Amazing quality, loved it!",2024-11-26,Positive
REV03728,CUST04098,PROD01496,4,Perfect fit and very comfortable.,2021-05-10,Positive
REV03729,CUST02627,PROD01399,5,Stylish and worth the price.,2024-09-21,Positive
REV03730,CUST03581,PROD01601,5,Highly recommend this product.,2024-04-15,Positive
REV03731,CUST04654,PROD00304,2,Did not like the material.,2025-11-06,Negative
REV03732,CUST01551,PROD01721,5,"Amazing quality, loved it!",2024-10-18,Positive
REV03733,CUST02285,PROD00476,4,Highly recommend this product.,2022-01-22,Positive
REV03734,CUST00303,PROD01179,4,Highly recommend this product.,2021-01-20,Positive
REV03735,CUST01161,PROD00326,3,"Not bad, not great.",2021-05-05,Neutral
REV03736,CUST03185,PROD01315,5,Perfect fit and very comfortable.,2023-10-10,Positive
REV03737,CUST01783,PROD01411,2,Not worth the money.,2024-03-10,Negative
REV03738,CUST04699,PROD01097,2,Size was completely wrong.,2024-03-04,Negative
REV03739,CUST02790,PROD01712,5,Perfect fit and very comfortable.,2023-07-29,Positive
REV03740,CUST00962,PROD01247,4,Stylish and worth the price.,2023-04-06,Positive
REV03741,CUST04257,PROD01428,3,"Not bad, not great.",2023-06-19,Neutral
REV03742,CUST01582,PROD01162,1,Very disappointing purchase.,2022-06-24,Negative
REV03743,CUST00354,PROD00047,5,Stylish and worth the price.,2025-05-23,Positive
REV03744,CUST00267,PROD00681,5,Perfect fit and very comfortable.,2025-12-28,Positive
REV03745,CUST02133,PROD00754,5,Fabric is really soft and premium.,2022-01-25,Positive
REV03746,CUST01713,PROD01428,3,"Average quality, expected better.",2024-07-12,Neutral
REV03747,CUST02826,PROD01617,2,Size was completely wrong.,2024-05-14,Negative
REV03748,CUST03723,PROD01887,5,Fabric is really soft and premium.,2022-05-05,Positive
REV03749,CUST03467,PROD00482,4,Stylish and worth the price.,2023-12-01,Positive
REV03750,CUST01386,PROD01947,5,Perfect fit and very comfortable.,2024-06-24,Positive
REV03751,CUST00859,PROD00097,4,Fabric is really soft and premium.,2023-06-23,Positive
REV03752,CUST04454,PROD00137,5,Highly recommend this product.,2025-04-08,Positive
REV03753,CUST01888,PROD00127,3,"Average quality, expected better.",2022-01-06,Neutral
REV03754,CUST01396,PROD01512,3,"Not bad, not great.",2023-12-03,Neutral
REV03755,CUST00879,PROD01807,3,"Delivery was fine, product is okay.",2021-08-22,Neutral
REV03756,CUST04591,PROD00672,4,Highly recommend this product.,2023-08-20,Positive
REV03757,CUST03021,PROD00147,4,"Amazing quality, loved it!",2023-12-23,Positive
REV03758,CUST00327,PROD00710,4,Fabric is really soft and premium.,2024-04-19,Positive
REV03759,CUST03259,PROD01421,4,Stylish and worth the price.,2022-11-30,Positive
REV03760,CUST00688,PROD01452,5,Fabric is really soft and premium.,2022-03-30,Positive
REV03761,CUST01273,PROD01162,4,Stylish and worth the price.,2022-06-11,Positive
REV03762,CUST02215,PROD01576,2,Very disappointing purchase.,2021-11-20,Negative
REV03763,CUST02432,PROD00772,4,"Amazing quality, loved it!",2022-11-27,Positive
REV03764,CUST00140,PROD01653,5,Highly recommend this product.,2024-01-28,Positive
REV03765,CUST02586,PROD01730,2,Size was completely wrong.,2021-10-02,Negative
REV03766,CUST03445,PROD01838,4,Fabric is really soft and premium.,2024-09-04,Positive
REV03767,CUST02208,PROD00005,5,Fabric is really soft and premium.,2021-02-06,Positive
REV03768,CUST01533,PROD01753,4,"Amazing quality, loved it!",2025-09-19,Positive
REV03769,CUST01646,PROD01694,3,"Average quality, expected better.",2023-08-08,Neutral
REV03770,CUST02612,PROD00141,3,"Not bad, not great.",2022-02-07,Neutral
REV03771,CUST04221,PROD00374,3,Fit is decent but not perfect.,2025-12-08,Neutral
REV03772,CUST01313,PROD00332,1,Did not like the material.,2024-06-24,Negative
REV03773,CUST03652,PROD00559,4,"Amazing quality, loved it!",2023-01-29,Positive
REV03774,CUST02988,PROD01446,3,Fit is decent but not perfect.,2024-02-23,Neutral
REV03775,CUST01974,PROD01574,4,"Amazing quality, loved it!",2024-10-04,Positive
REV03776,CUST03712,PROD00363,5,Stylish and worth the price.,2023-07-11,Positive
REV03777,CUST03486,PROD01884,2,Very disappointing purchase.,2022-02-01,Negative
REV03778,CUST03639,PROD00986,3,"Delivery was fine, product is okay.",2022-07-24,Neutral
REV03779,CUST02114,PROD01902,4,"Amazing quality, loved it!",2023-05-11,Positive
REV03780,CUST01049,PROD00779,3,"Product is okay, nothing special.",2023-09-08,Neutral
REV03781,CUST02333,PROD01610,2,Size was completely wrong.,2024-02-27,Negative
REV03782,CUST03882,PROD00305,5,Stylish and worth the price.,2024-09-07,Positive
REV03783,CUST04837,PROD00343,4,Highly recommend this product.,2022-12-10,Positive
REV03784,CUST01852,PROD01055,5,Perfect fit and very comfortable.,2022-10-11,Positive
REV03785,CUST02833,PROD00661,3,"Delivery was fine, product is okay.",2022-08-08,Neutral
REV03786,CUST03865,PROD00604,5,Stylish and worth the price.,2021-05-31,Positive
REV03787,CUST02011,PROD00301,5,Perfect fit and very comfortable.,2024-10-29,Positive
REV03788,CUST01356,PROD01380,5,Highly recommend this product.,2024-08-27,Positive
REV03789,CUST00436,PROD00374,2,Very disappointing purchase.,2022-12-14,Negative
REV03790,CUST04745,PROD01054,4,Fabric is really soft and premium.,2021-11-28,Positive
REV03791,CUST03239,PROD01581,5,Highly recommend this product.,2025-02-22,Positive
REV03792,CUST04220,PROD01781,2,Did not like the material.,2022-05-20,Negative
REV03793,CUST00938,PROD00336,4,"Amazing quality, loved it!",2023-01-11,Positive
REV03794,CUST01053,PROD00033,5,Stylish and worth the price.,2025-01-31,Positive
REV03795,CUST01540,PROD00559,5,Perfect fit and very comfortable.,2023-09-19,Positive
REV03796,CUST01826,PROD01725,5,Fabric is really soft and premium.,2025-10-03,Positive
REV03797,CUST02715,PROD00145,3,Fit is decent but not perfect.,2021-03-23,Neutral
REV03798,CUST03447,PROD00235,2,Very poor quality.,2025-04-20,Negative
REV03799,CUST04211,PROD01097,3,Fit is decent but not perfect.,2021-10-18,Neutral
REV03800,CUST04942,PROD01229,5,"Amazing quality, loved it!",2025-12-10,Positive
REV03801,CUST02293,PROD01256,5,Perfect fit and very comfortable.,2025-04-25,Positive
REV03802,CUST00989,PROD00561,2,Very disappointing purchase.,2021-11-25,Negative
REV03803,CUST02696,PROD01411,5,Fabric is really soft and premium.,2022-02-05,Positive
REV03804,CUST02213,PROD01451,3,"Not bad, not great.",2024-04-02,Neutral
REV03805,CUST01016,PROD00122,5,"Amazing quality, loved it!",2023-03-02,Positive
REV03806,CUST04873,PROD01366,5,Fabric is really soft and premium.,2025-10-20,Positive
REV03807,CUST00845,PROD01786,2,Very poor quality.,2021-12-12,Negative
REV03808,CUST02071,PROD01396,5,Stylish and worth the price.,2024-10-14,Positive
REV03809,CUST01577,PROD00938,3,"Delivery was fine, product is okay.",2024-06-24,Neutral
REV03810,CUST02510,PROD01420,5,"Amazing quality, loved it!",2025-04-25,Positive
REV03811,CUST03689,PROD00824,4,"Amazing quality, loved it!",2025-04-04,Positive
REV03812,CUST03531,PROD01673,3,"Not bad, not great.",2021-08-13,Neutral
REV03813,CUST01629,PROD01998,3,"Average quality, expected better.",2025-03-20,Neutral
REV03814,CUST03424,PROD01899,5,Fabric is really soft and premium.,2024-05-26,Positive
REV03815,CUST00788,PROD00945,4,Perfect fit and very comfortable.,2024-02-17,Positive
REV03816,CUST04633,PROD00359,2,Not worth the money.,2024-06-05,Negative
REV03817,CUST03632,PROD00849,3,Fit is decent but not perfect.,2025-09-08,Neutral
REV03818,CUST03157,PROD00014,3,Fit is decent but not perfect.,2023-06-13,Neutral
REV03819,CUST02298,PROD01532,3,"Average quality, expected better.",2023-12-13,Neutral
REV03820,CUST01430,PROD00654,4,Highly recommend this product.,2024-05-15,Positive
REV03821,CUST02384,PROD00075,2,Very poor quality.,2023-09-23,Negative
REV03822,CUST00860,PROD00553,4,"Amazing quality, loved it!",2024-12-07,Positive
REV03823,CUST00137,PROD00383,4,Fabric is really soft and premium.,2024-01-13,Positive
REV03824,CUST01189,PROD00207,4,Stylish and worth the price.,2021-02-27,Positive
REV03825,CUST03823,PROD00891,3,"Average quality, expected better.",2023-04-23,Neutral
REV03826,CUST03452,PROD00181,5,Stylish and worth the price.,2022-11-27,Positive
REV03827,CUST02664,PROD01023,5,Stylish and worth the price.,2023-02-28,Positive
REV03828,CUST03048,PROD01086,3,"Average quality, expected better.",2025-09-29,Neutral
REV03829,CUST02989,PROD00823,1,Not worth the money.,2022-10-19,Negative
REV03830,CUST03096,PROD00992,5,Fabric is really soft and premium.,2023-08-05,Positive
REV03831,CUST04354,PROD00684,5,Perfect fit and very comfortable.,2024-06-24,Positive
REV03832,CUST04542,PROD00632,2,Very poor quality.,2021-10-06,Negative
REV03833,CUST00877,PROD01818,5,Perfect fit and very comfortable.,2022-09-28,Positive
REV03834,CUST03868,PROD00247,2,Not worth the money.,2022-12-20,Negative
REV03835,CUST01598,PROD01832,5,"Amazing quality, loved it!",2021-04-12,Positive
REV03836,CUST00251,PROD00831,2,Very poor quality.,2022-02-14,Negative
REV03837,CUST00402,PROD01562,4,Fabric is really soft and premium.,2022-03-29,Positive
REV03838,CUST01934,PROD01474,3,"Average quality, expected better.",2021-02-22,Neutral
REV03839,CUST00885,PROD00598,4,Highly recommend this product.,2024-07-24,Positive
REV03840,CUST02459,PROD00071,5,"Amazing quality, loved it!",2023-02-10,Positive
REV03841,CUST01279,PROD01178,2,Very disappointing purchase.,2022-07-05,Negative
REV03842,CUST01573,PROD01409,5,Fabric is really soft and premium.,2023-05-09,Positive
