Review_ID,Patient_ID,Appointment_ID,Rating,Review_Text,Review_Date,Sentiment
REV02968,DP02167,APT004245,3,Waiting time was a bit long,2024-12-11,Neutral
REV02969,DP00667,APT006633,5,Quick and painless procedure,2025-08-12,Positive
REV02970,DP02968,APT001157,4,Very satisfied with the treatment,2024-10-04,Positive
REV02971,DP02351,APT002267,5,Clean clinic and professional team,2025-06-03,Positive
REV02972,DP01479,APT003646,5,Quick and painless procedure,2023-03-26,Positive
REV02973,DP00880,APT004355,1,Too expensive for the service,2024-04-11,Negative
REV02974,DP03417,APT002958,5,Very satisfied with the treatment,2024-03-13,Positive
REV02975,DP01015,APT001628,5,Very satisfied with the treatment,2025-07-02,Positive
REV02976,DP02021,APT006974,4,Excellent service and very friendly staff,2025-03-18,Positive
REV02977,DP00482,APT006219,4,Very satisfied with the treatment,2023-01-08,Positive
REV02978,DP00537,APT000103,5,Clean clinic and professional team,2025-12-03,Positive
REV02979,DP00805,APT005220,5,Excellent service and very friendly staff,2025-02-27,Positive
REV02980,DP02369,APT001649,4,Very satisfied with the treatment,2024-04-27,Positive
REV02981,DP03183,APT002813,4,Great experience overall,2025-04-27,Positive
REV02982,DP00216,APT004050,4,Great experience overall,2025-08-02,Positive
REV02983,DP02470,APT004324,5,Very satisfied with the treatment,2025-05-16,Positive
REV02984,DP03211,APT005281,5,Highly recommend this clinic,2023-05-18,Positive
REV02985,DP01862,APT006304,5,Highly recommend this clinic,2024-11-25,Positive
REV02986,DP02360,APT004540,4,Doctor explained everything clearly,2025-10-28,Positive
REV02987,DP01462,APT006373,5,Clean clinic and professional team,2025-04-10,Positive
REV02988,DP01707,APT006462,2,Uncomfortable experience,2025-10-07,Negative
REV02989,DP02974,APT003076,3,Average experience,2023-03-26,Neutral
REV02990,DP00325,APT001774,4,Doctor explained everything clearly,2024-08-06,Positive
REV02991,DP03177,APT004085,4,Clean clinic and professional team,2025-06-30,Positive
REV02992,DP00399,APT003320,4,Great experience overall,2024-09-06,Positive
REV02993,DP03180,APT005946,5,Very satisfied with the treatment,2025-02-28,Positive
REV02994,DP03365,APT004357,3,Average experience,2024-03-09,Neutral
REV02995,DP01466,APT001169,1,Very long waiting time,2023-06-28,Negative
REV02996,DP02892,APT003556,4,Great experience overall,2023-10-09,Positive
REV02997,DP00235,APT004313,3,Waiting time was a bit long,2024-12-07,Neutral
REV02998,DP00807,APT001262,4,Waiting time was a bit long,2024-10-01,Neutral
REV02999,DP00674,APT001541,5,Very satisfied with the treatment,2024-12-07,Positive
REV03000,DP01568,APT004563,1,Uncomfortable experience,2025-04-09,Negative
REV03001,DP00974,APT003995,5,Great experience overall,2025-03-12,Positive
REV03002,DP01515,APT001173,4,Clean clinic and professional team,2025-06-04,Positive
REV03003,DP01902,APT006527,4,Quick and painless procedure,2025-10-07,Positive
REV03004,DP01736,APT001031,4,Doctor explained everything clearly,2023-02-28,Positive
REV03005,DP01263,APT005257,3,Nothing special but acceptable,2025-05-29,Neutral
REV03006,DP02169,APT006627,5,Quick and painless procedure,2023-03-31,Positive
REV03007,DP01636,APT005137,5,Very satisfied with the treatment,2025-01-19,Positive
REV03008,DP02508,APT002886,4,Highly recommend this clinic,2025-03-10,Positive
REV03009,DP00616,APT001739,3,Nothing special but acceptable,2023-06-30,Neutral
REV03010,DP01483,APT006984,5,Highly recommend this clinic,2023-04-10,Positive
REV03011,DP00578,APT002649,4,Doctor explained everything clearly,2025-01-17,Positive
REV03012,DP03074,APT002088,1,Very long waiting time,2025-02-02,Negative
REV03013,DP01449,APT003931,5,Very satisfied with the treatment,2024-03-03,Positive
REV03014,DP01395,APT005656,4,Clean clinic and professional team,2025-09-15,Positive
REV03015,DP02929,APT002947,4,Nothing special but acceptable,2023-12-18,Neutral
REV03016,DP01161,APT003663,4,Treatment was fine,2023-01-20,Neutral
REV03017,DP02056,APT001443,1,Staff was not very helpful,2025-10-28,Negative
REV03018,DP03396,APT001981,3,Treatment was fine,2023-03-04,Neutral
REV03019,DP03495,APT004551,5,Very satisfied with the treatment,2023-11-24,Positive
REV03020,DP03187,APT006125,5,Doctor explained everything clearly,2023-04-21,Positive
REV03021,DP02561,APT005745,3,Waiting time was a bit long,2025-10-20,Neutral
REV03022,DP02490,APT006061,5,Great experience overall,2024-10-13,Positive
REV03023,DP00725,APT005342,4,Treatment was fine,2023-02-17,Neutral
REV03024,DP00786,APT004081,3,Waiting time was a bit long,2023-04-09,Neutral
REV03025,DP01179,APT000881,5,Quick and painless procedure,2023-07-04,Positive
REV03026,DP01820,APT005183,4,Highly recommend this clinic,2025-05-20,Positive
REV03027,DP01731,APT005060,4,Nothing special but acceptable,2023-03-03,Neutral
REV03028,DP02484,APT003041,4,Great experience overall,2025-01-27,Positive
REV03029,DP01602,APT000559,2,Very long waiting time,2023-08-05,Negative
REV03030,DP01085,APT003783,5,Quick and painless procedure,2023-01-07,Positive
REV03031,DP00436,APT003296,5,Excellent service and very friendly staff,2023-02-02,Positive
REV03032,DP01729,APT004583,5,Very satisfied with the treatment,2023-07-16,Positive
REV03033,DP00771,APT006651,5,Great experience overall,2023-11-13,Positive
REV03034,DP02957,APT006377,3,Treatment was fine,2024-01-28,Neutral
REV03035,DP00746,APT003924,3,Nothing special but acceptable,2024-06-10,Neutral
REV03036,DP00103,APT003829,5,Highly recommend this clinic,2025-05-24,Positive
REV03037,DP01951,APT004183,5,Quick and painless procedure,2023-07-04,Positive
REV03038,DP01039,APT004311,4,Highly recommend this clinic,2023-06-03,Positive
REV03039,DP00458,APT005766,5,Clean clinic and professional team,2024-07-19,Positive
REV03040,DP01762,APT003569,5,Highly recommend this clinic,2025-10-15,Positive
REV03041,DP01238,APT004029,4,Doctor explained everything clearly,2025-01-02,Positive
REV03042,DP02678,APT005863,4,Great experience overall,2024-06-11,Positive
REV03043,DP01124,APT003152,1,Not satisfied with treatment,2023-01-04,Negative
REV03044,DP03159,APT001131,5,Doctor explained everything clearly,2025-10-18,Positive
REV03045,DP02405,APT001218,4,Excellent service and very friendly staff,2025-08-15,Positive
REV03046,DP02469,APT003148,4,Very satisfied with the treatment,2024-07-23,Positive
REV03047,DP02506,APT000486,3,Treatment was fine,2025-12-21,Neutral
REV03048,DP03339,APT003615,5,Quick and painless procedure,2024-06-05,Positive
REV03049,DP00710,APT000269,4,Average experience,2023-11-17,Neutral
REV03050,DP02091,APT003582,5,Quick and painless procedure,2024-08-27,Positive
REV03051,DP02933,APT003932,4,Very satisfied with the treatment,2025-05-23,Positive
REV03052,DP01690,APT004056,1,Too expensive for the service,2024-09-27,Negative
REV03053,DP02193,APT005590,5,Great experience overall,2023-03-27,Positive
REV03054,DP02973,APT003031,5,Quick and painless procedure,2023-11-03,Positive
REV03055,DP03450,APT004179,3,Waiting time was a bit long,2025-06-30,Neutral
REV03056,DP00094,APT000500,5,Clean clinic and professional team,2023-11-28,Positive
REV03057,DP02400,APT000954,1,Staff was not very helpful,2024-04-18,Negative
REV03058,DP03324,APT000043,3,Service was okay,2024-02-28,Neutral
REV03059,DP03371,APT006363,2,Uncomfortable experience,2025-06-12,Negative
REV03060,DP01044,APT005340,3,Service was okay,2024-08-09,Neutral
REV03061,DP00786,APT002532,4,Very satisfied with the treatment,2023-05-08,Positive
REV03062,DP00377,APT002334,2,Not satisfied with treatment,2023-10-23,Negative
REV03063,DP00948,APT003056,5,Doctor explained everything clearly,2025-10-25,Positive
REV03064,DP03429,APT001790,2,Very long waiting time,2023-10-30,Negative
REV03065,DP02137,APT006017,5,Great experience overall,2024-11-20,Positive
REV03066,DP03387,APT001290,5,Highly recommend this clinic,2024-10-06,Positive
REV03067,DP00232,APT001258,5,Great experience overall,2023-09-07,Positive
REV03068,DP01317,APT004577,5,Excellent service and very friendly staff,2025-02-07,Positive
REV03069,DP02223,APT000489,4,Clean clinic and professional team,2025-12-02,Positive
REV03070,DP00435,APT000174,4,Quick and painless procedure,2024-08-08,Positive
REV03071,DP01774,APT001957,1,Not satisfied with treatment,2025-12-23,Negative
REV03072,DP03058,APT005371,4,Great experience overall,2024-04-19,Positive
REV03073,DP02762,APT006958,4,Waiting time was a bit long,2024-10-02,Neutral
REV03074,DP00173,APT003137,4,Great experience overall,2025-10-01,Positive
REV03075,DP02104,APT002228,2,Will not visit again,2023-10-01,Negative
REV03076,DP01702,APT005039,3,Service was okay,2023-05-17,Neutral
REV03077,DP01919,APT002923,2,Too expensive for the service,2024-01-13,Negative
REV03078,DP03498,APT000046,4,Great experience overall,2023-11-30,Positive
REV03079,DP01847,APT003673,5,Great experience overall,2025-05-14,Positive
REV03080,DP00867,APT001119,1,Staff was not very helpful,2024-12-31,Negative
REV03081,DP00424,APT003253,2,Very long waiting time,2023-04-08,Negative
REV03082,DP00237,APT005565,5,Excellent service and very friendly staff,2023-09-06,Positive
REV03083,DP01515,APT000156,4,Doctor explained everything clearly,2025-04-18,Positive
REV03084,DP00808,APT001038,5,Great experience overall,2023-11-12,Positive
REV03085,DP00965,APT002665,4,Highly recommend this clinic,2023-10-18,Positive
REV03086,DP00191,APT004036,5,Very satisfied with the treatment,2024-10-02,Positive
REV03087,DP01585,APT002503,4,Excellent service and very friendly staff,2024-10-16,Positive
REV03088,DP00242,APT005990,3,Nothing special but acceptable,2023-08-09,Neutral
REV03089,DP00281,APT005719,1,Not satisfied with treatment,2025-05-21,Negative
REV03090,DP01098,APT000173,5,Very satisfied with the treatment,2025-10-08,Positive
REV03091,DP01890,APT000967,4,Clean clinic and professional team,2025-08-07,Positive
REV03092,DP00397,APT000531,4,Very satisfied with the treatment,2025-09-30,Positive
REV03093,DP02507,APT001005,4,Clean clinic and professional team,2025-03-16,Positive
REV03094,DP00895,APT004456,4,Nothing special but acceptable,2023-08-30,Neutral
REV03095,DP01535,APT005777,4,Very satisfied with the treatment,2023-09-03,Positive
REV03096,DP01321,APT002217,1,Very long waiting time,2025-02-17,Negative
REV03097,DP00019,APT005305,4,Service was okay,2023-08-07,Neutral
REV03098,DP01854,APT001087,3,Waiting time was a bit long,2024-09-29,Neutral
REV03099,DP01025,APT000925,4,Doctor explained everything clearly,2024-12-06,Positive
REV03100,DP02841,APT000419,5,Doctor explained everything clearly,2024-02-03,Positive
REV03101,DP01970,APT002078,2,Not satisfied with treatment,2023-10-24,Negative
REV03102,DP02175,APT004962,4,Quick and painless procedure,2023-06-11,Positive
REV03103,DP01264,APT001199,5,Highly recommend this clinic,2025-06-04,Positive
REV03104,DP00728,APT002200,4,Excellent service and very friendly staff,2023-08-19,Positive
REV03105,DP00031,APT000869,1,Uncomfortable experience,2025-07-23,Negative
REV03106,DP00503,APT001625,5,Highly recommend this clinic,2025-02-15,Positive
REV03107,DP02973,APT000725,5,Excellent service and very friendly staff,2025-01-30,Positive
REV03108,DP03195,APT003630,5,Highly recommend this clinic,2025-02-21,Positive
REV03109,DP03093,APT003848,3,Nothing special but acceptable,2023-07-09,Neutral
REV03110,DP03275,APT005258,5,Quick and painless procedure,2025-02-18,Positive
REV03111,DP00188,APT005679,3,Service was okay,2024-09-14,Neutral
REV03112,DP00361,APT005301,4,Highly recommend this clinic,2025-12-10,Positive
REV03113,DP02823,APT000693,3,Service was okay,2024-12-23,Neutral
REV03114,DP01418,APT005087,5,Very satisfied with the treatment,2023-12-06,Positive
REV03115,DP00496,APT001314,4,Great experience overall,2024-03-30,Positive
REV03116,DP00010,APT002906,4,Clean clinic and professional team,2024-05-10,Positive
REV03117,DP01013,APT002178,5,Highly recommend this clinic,2024-05-02,Positive
REV03118,DP01752,APT002834,1,Will not visit again,2023-04-06,Negative
REV03119,DP00409,APT001355,4,Waiting time was a bit long,2023-03-09,Neutral
REV03120,DP03196,APT000655,2,Too expensive for the service,2023-04-01,Negative
REV03121,DP01352,APT001812,5,Doctor explained everything clearly,2024-12-31,Positive
REV03122,DP02639,APT002585,4,Waiting time was a bit long,2024-12-28,Neutral
REV03123,DP00692,APT001158,4,Waiting time was a bit long,2024-06-02,Neutral
REV03124,DP00546,APT006695,2,Very long waiting time,2023-12-18,Negative
REV03125,DP00159,APT003871,2,Will not visit again,2024-03-23,Negative
REV03126,DP02336,APT006751,4,Excellent service and very friendly staff,2023-04-08,Positive
REV03127,DP01913,APT006917,4,Great experience overall,2025-08-12,Positive
REV03128,DP00276,APT001170,4,Clean clinic and professional team,2023-09-24,Positive
REV03129,DP00487,APT006454,4,Doctor explained everything clearly,2025-09-03,Positive
REV03130,DP03180,APT006697,5,Quick and painless procedure,2023-11-12,Positive
REV03131,DP02529,APT002623,5,Quick and painless procedure,2023-07-21,Positive
REV03132,DP01970,APT006512,1,Staff was not very helpful,2024-11-16,Negative
REV03133,DP02635,APT000955,5,Very satisfied with the treatment,2023-05-13,Positive
REV03134,DP02661,APT002274,1,Very long waiting time,2023-10-25,Negative
REV03135,DP01535,APT000534,4,Great experience overall,2024-05-26,Positive
REV03136,DP03402,APT005598,2,Staff was not very helpful,2023-11-10,Negative
REV03137,DP02807,APT002691,3,Average experience,2023-07-28,Neutral
REV03138,DP03003,APT001854,4,Excellent service and very friendly staff,2023-06-07,Positive
REV03139,DP02302,APT003939,5,Excellent service and very friendly staff,2023-04-30,Positive
REV03140,DP01660,APT000582,3,Waiting time was a bit long,2024-12-24,Neutral
REV03141,DP02863,APT003511,5,Excellent service and very friendly staff,2025-02-07,Positive
REV03142,DP01019,APT002363,4,Service was okay,2025-07-03,Neutral
REV03143,DP00230,APT003940,5,Great experience overall,2024-09-06,Positive
REV03144,DP00459,APT004376,4,Great experience overall,2024-11-05,Positive
REV03145,DP00692,APT006405,4,Nothing special but acceptable,2025-05-13,Neutral
REV03146,DP00585,APT002133,1,Staff was not very helpful,2024-06-21,Negative
REV03147,DP01870,APT003549,5,Very satisfied with the treatment,2024-11-17,Positive
REV03148,DP01400,APT006110,3,Average experience,2024-10-05,Neutral
REV03149,DP00708,APT001614,2,Not satisfied with treatment,2025-11-13,Negative
REV03150,DP01060,APT001180,4,Clean clinic and professional team,2025-11-09,Positive
REV03151,DP02365,APT004200,5,Great experience overall,2024-09-11,Positive
REV03152,DP02294,APT002360,1,Uncomfortable experience,2024-06-23,Negative
REV03153,DP01062,APT004457,1,Very long waiting time,2023-09-01,Negative
REV03154,DP02535,APT005899,5,Doctor explained everything clearly,2025-01-23,Positive
REV03155,DP02415,APT000548,3,Waiting time was a bit long,2024-05-09,Neutral
REV03156,DP02286,APT000572,2,Not satisfied with treatment,2023-05-04,Negative
REV03157,DP01646,APT006358,1,Will not visit again,2023-08-19,Negative
REV03158,DP01877,APT003488,4,Doctor explained everything clearly,2024-09-03,Positive
REV03159,DP01950,APT006116,4,Very satisfied with the treatment,2023-04-03,Positive
REV03160,DP03279,APT002874,1,Too expensive for the service,2023-02-08,Negative
REV03161,DP00994,APT002656,4,Average experience,2024-08-21,Neutral
REV03162,DP01340,APT005305,4,Very satisfied with the treatment,2023-02-07,Positive
REV03163,DP00370,APT004505,3,Waiting time was a bit long,2023-04-12,Neutral
REV03164,DP00530,APT005215,4,Quick and painless procedure,2025-10-14,Positive
REV03165,DP02932,APT005664,5,Clean clinic and professional team,2024-02-25,Positive
REV03166,DP01716,APT004942,5,Highly recommend this clinic,2024-11-19,Positive
REV03167,DP02206,APT003849,5,Highly recommend this clinic,2023-02-28,Positive
REV03168,DP01669,APT004838,4,Clean clinic and professional team,2025-10-15,Positive
REV03169,DP00420,APT003831,2,Will not visit again,2025-06-06,Negative
REV03170,DP01459,APT001804,4,Excellent service and very friendly staff,2023-06-26,Positive
