product_id,product_name,category,sub_category,brand,size,color,price,cost_price,profit_margin,launch_date
PROD03076,US Polo Premium Shirt,Shirt,Casual,US Polo,M,Grey,2271,1695,576,2019-07-17
PROD03077,Allen Solly Comfort Shirt,Shirt,Casual,Allen Solly,M,Grey,1725,1198,527,2020-12-01
PROD03078,Zara Slim Fit Jeans,Jeans,Casual,Zara,M,Red,1318,1099,219,2022-05-15
PROD03079,Allen Solly Stylish Shirt,Shirt,Formal,Allen Solly,M,Green,2158,1660,498,2024-07-28
PROD03080,US Polo Comfort Jacket,Jacket,Winter,US Polo,L,Red,1561,1062,499,2019-05-22
PROD03081,Adidas Cotton Shirt,Shirt,Formal,Adidas,L,Navy,2064,1541,523,2024-06-23
PROD03082,Levi's Slim Fit Jacket,Jacket,Winter,Levi's,L,White,2184,1805,379,2022-12-31
PROD03083,Adidas Regular Fit Jeans,Jeans,Casual,Adidas,L,Green,2609,1631,978,2019-07-22
PROD03084,H&M Stylish Shirt,Shirt,Formal,H&M,XL,Navy,1205,980,225,2024-03-13
PROD03085,Zara Stylish Shirt,Shirt,Casual,Zara,L,White,821,563,258,2021-10-19
PROD03086,US Polo Slim Fit Jacket,Jacket,Casual,US Polo,S,White,933,778,155,2023-07-26
PROD03087,Allen Solly Cotton Jeans,Jeans,Casual,Allen Solly,S,Red,1415,976,439,2021-02-06
PROD03088,Allen Solly Denim Jacket,Jacket,Winter,Allen Solly,L,Green,1074,716,358,2020-12-26
PROD03089,Roadster Denim Jacket,Jacket,Winter,Roadster,XL,Green,1994,1321,673,2021-01-23
PROD03090,Roadster Denim Shirt,Shirt,Casual,Roadster,XXL,Grey,943,715,228,2021-04-28
PROD03091,Zara Denim Jeans,Jeans,Casual,Zara,XL,Navy,1333,1042,291,2020-05-28
PROD03092,Zara Regular Fit T-shirt,T-shirt,Casual,Zara,XXL,White,717,588,129,2020-06-18
PROD03093,H&M Slim Fit Shirt,Shirt,Casual,H&M,XXL,Grey,2790,1800,990,2022-04-25
PROD03094,Allen Solly Slim Fit Jeans,Jeans,Casual,Allen Solly,S,Navy,2694,1911,783,2019-05-02
PROD03095,Zara Denim Jacket,Jacket,Casual,Zara,XL,Red,2090,1375,715,2022-02-16
PROD03096,Adidas Slim Fit Jeans,Jeans,Casual,Adidas,M,White,2475,1980,495,2025-03-06
PROD03097,Roadster Trendy T-shirt,T-shirt,Casual,Roadster,S,Navy,557,382,175,2021-10-28
PROD03098,Peter England Trendy T-shirt,T-shirt,Casual,Peter England,XL,White,2127,1418,709,2022-02-08
PROD03099,Levi's Cotton T-shirt,T-shirt,Sports,Levi's,L,Navy,2678,1695,983,2021-06-16
PROD03100,Allen Solly Comfort Jacket,Jacket,Winter,Allen Solly,S,Red,2070,1319,751,2024-05-27
PROD03101,Roadster Stylish Shirt,Shirt,Formal,Roadster,XL,White,730,484,246,2024-12-22
PROD03102,Puma Premium Jacket,Jacket,Casual,Puma,XL,Navy,2252,1472,780,2021-07-27
PROD03103,Zara Trendy Jeans,Jeans,Casual,Zara,XL,Red,2387,1624,763,2024-08-14
PROD03104,Nike Premium Shirt,Shirt,Casual,Nike,M,Blue,702,442,260,2022-10-21
PROD03105,Allen Solly Premium T-shirt,T-shirt,Casual,Allen Solly,L,White,1184,963,221,2025-05-02
PROD03106,H&M Premium Shirt,Shirt,Formal,H&M,L,Navy,2355,1732,623,2021-04-18
PROD03107,Levi's Trendy Jeans,Jeans,Casual,Levi's,M,Blue,2718,1999,719,2020-04-24
PROD03108,Allen Solly Denim Jacket,Jacket,Casual,Allen Solly,S,White,846,584,262,2025-01-27
PROD03109,US Polo Cotton Jeans,Jeans,Casual,US Polo,XXL,White,2084,1737,347,2023-09-02
PROD03110,US Polo Trendy Shirt,Shirt,Casual,US Polo,XXL,Blue,1197,966,231,2024-07-21
PROD03111,Zara Slim Fit Shirt,Shirt,Casual,Zara,L,Grey,2383,1938,445,2025-07-28
PROD03112,Roadster Regular Fit Shirt,Shirt,Formal,Roadster,L,Blue,2032,1540,492,2019-06-01
PROD03113,Allen Solly Regular Fit Jacket,Jacket,Casual,Allen Solly,XXL,Black,815,600,215,2025-01-26
PROD03114,Levi's Slim Fit Jacket,Jacket,Casual,Levi's,M,White,945,695,250,2025-11-22
PROD03115,Allen Solly Premium Shirt,Shirt,Formal,Allen Solly,S,Blue,1263,848,415,2021-07-22
PROD03116,Allen Solly Slim Fit Shirt,Shirt,Casual,Allen Solly,XL,Grey,577,363,214,2019-01-06
PROD03117,Puma Slim Fit Jacket,Jacket,Winter,Puma,M,Red,2773,1887,886,2024-10-14
PROD03118,Levi's Regular Fit Shirt,Shirt,Casual,Levi's,M,White,1180,757,423,2023-04-29
PROD03119,US Polo Slim Fit Jacket,Jacket,Casual,US Polo,M,White,2434,1679,755,2024-04-26
PROD03120,US Polo Comfort Jacket,Jacket,Winter,US Polo,M,White,2739,1957,782,2025-02-14
PROD03121,Allen Solly Regular Fit Jeans,Jeans,Casual,Allen Solly,L,White,2474,1806,668,2025-04-17
PROD03122,Puma Classic T-shirt,T-shirt,Casual,Puma,S,Grey,1714,1092,622,2020-06-21
PROD03123,Adidas Premium Jacket,Jacket,Casual,Adidas,XXL,Grey,1530,1275,255,2023-03-08
PROD03124,Peter England Slim Fit T-shirt,T-shirt,Sports,Peter England,XXL,Red,613,401,212,2020-06-19
PROD03125,Adidas Cotton T-shirt,T-shirt,Sports,Adidas,XL,Green,1695,1413,282,2023-09-29
PROD03126,Puma Denim T-shirt,T-shirt,Sports,Puma,L,Navy,862,690,172,2024-01-07
PROD03127,Nike Stylish Jacket,Jacket,Winter,Nike,S,White,1311,1058,253,2023-12-21
PROD03128,Roadster Trendy Jacket,Jacket,Winter,Roadster,S,Red,1426,1041,385,2023-07-13
PROD03129,Puma Trendy Jeans,Jeans,Casual,Puma,XXL,White,2685,1878,807,2020-08-04
PROD03130,Nike Classic Shirt,Shirt,Formal,Nike,XXL,White,594,399,195,2020-03-18
PROD03131,Adidas Classic Jacket,Jacket,Casual,Adidas,S,Blue,1687,1205,482,2020-05-27
PROD03132,Adidas Denim Shirt,Shirt,Formal,Adidas,L,Black,1773,1314,459,2025-06-21
PROD03133,Adidas Trendy Jacket,Jacket,Casual,Adidas,S,Green,438,365,73,2021-03-01
PROD03134,Peter England Regular Fit Jeans,Jeans,Casual,Peter England,XL,Blue,2876,1856,1020,2022-03-25
PROD03135,US Polo Trendy Jacket,Jacket,Casual,US Polo,M,Blue,846,557,289,2021-06-06
PROD03136,H&M Slim Fit T-shirt,T-shirt,Casual,H&M,S,Red,2579,1697,882,2021-11-14
PROD03137,Allen Solly Slim Fit Shirt,Shirt,Formal,Allen Solly,S,Black,2157,1712,445,2024-02-29
PROD03138,Levi's Denim Shirt,Shirt,Casual,Levi's,XL,Navy,2739,1851,888,2024-06-10
PROD03139,H&M Classic T-shirt,T-shirt,Casual,H&M,L,Grey,1182,985,197,2023-01-23
PROD03140,Puma Stylish T-shirt,T-shirt,Casual,Puma,XXL,Green,2433,1633,800,2023-12-18
PROD03141,Adidas Comfort T-shirt,T-shirt,Casual,Adidas,S,Blue,567,461,106,2024-05-15
PROD03142,Adidas Comfort Jeans,Jeans,Casual,Adidas,S,Blue,2620,2000,620,2019-04-16
PROD03143,Peter England Classic Jeans,Jeans,Casual,Peter England,L,Green,1666,1312,354,2024-06-18
PROD03144,H&M Regular Fit Jacket,Jacket,Winter,H&M,S,Navy,2822,1920,902,2021-08-10
PROD03145,Puma Denim Jacket,Jacket,Winter,Puma,M,Green,2175,1565,610,2024-01-25
PROD03146,Roadster Classic Jeans,Jeans,Casual,Roadster,XXL,White,761,590,171,2019-07-08
PROD03147,Peter England Trendy Jeans,Jeans,Casual,Peter England,L,Black,1681,1168,513,2023-07-02
PROD03148,Roadster Stylish T-shirt,T-shirt,Sports,Roadster,S,Blue,952,750,202,2019-12-09
PROD03149,H&M Comfort Shirt,Shirt,Casual,H&M,M,Black,1180,960,220,2023-03-25
PROD03150,Allen Solly Classic Jeans,Jeans,Casual,Allen Solly,S,Navy,855,690,165,2025-12-11
PROD03151,Zara Classic Jacket,Jacket,Winter,Zara,S,White,2130,1746,384,2023-05-28
PROD03152,Zara Regular Fit Jacket,Jacket,Winter,Zara,M,Black,1264,910,354,2019-04-25
PROD03153,Adidas Comfort Jacket,Jacket,Winter,Adidas,XXL,Black,839,549,290,2021-07-10
PROD03154,Puma Cotton Jeans,Jeans,Casual,Puma,XXL,Red,2465,1724,741,2021-11-23
PROD03155,Adidas Stylish Shirt,Shirt,Formal,Adidas,L,White,1110,910,200,2024-05-25
PROD03156,US Polo Slim Fit Jacket,Jacket,Casual,US Polo,XL,Green,758,550,208,2025-06-16
PROD03157,H&M Classic Shirt,Shirt,Formal,H&M,S,Grey,1061,732,329,2023-01-18
PROD03158,Nike Premium Jacket,Jacket,Winter,Nike,L,Green,677,502,175,2022-05-16
PROD03159,US Polo Trendy Jeans,Jeans,Casual,US Polo,M,Grey,934,672,262,2021-02-11
PROD03160,Zara Cotton T-shirt,T-shirt,Casual,Zara,XXL,Grey,1029,837,192,2024-06-21
PROD03161,H&M Cotton Shirt,Shirt,Casual,H&M,XL,Navy,1797,1257,540,2023-05-02
PROD03162,Peter England Classic Jeans,Jeans,Casual,Peter England,S,Red,1534,1030,504,2022-05-15
PROD03163,Zara Slim Fit Shirt,Shirt,Formal,Zara,L,White,508,348,160,2021-05-12
PROD03164,Nike Denim Shirt,Shirt,Casual,Nike,XL,Green,2532,1677,855,2024-11-25
PROD03165,Puma Premium T-shirt,T-shirt,Sports,Puma,S,Grey,2131,1665,466,2019-08-14
PROD03166,Allen Solly Trendy Shirt,Shirt,Formal,Allen Solly,M,Red,2587,1990,597,2021-07-09
PROD03167,H&M Stylish Shirt,Shirt,Casual,H&M,XL,Black,1120,836,284,2019-10-26
PROD03168,Allen Solly Regular Fit Jacket,Jacket,Winter,Allen Solly,XXL,Blue,2684,1778,906,2024-07-08
PROD03169,Nike Stylish Jeans,Jeans,Casual,Nike,L,White,2736,1800,936,2024-10-20
PROD03170,H&M Slim Fit T-shirt,T-shirt,Sports,H&M,L,Blue,1808,1402,406,2019-10-26
PROD03171,Levi's Stylish Jacket,Jacket,Winter,Levi's,S,Black,1287,810,477,2023-05-31
PROD03172,Peter England Trendy Jacket,Jacket,Casual,Peter England,S,Grey,604,378,226,2025-07-01
PROD03173,US Polo Regular Fit T-shirt,T-shirt,Sports,US Polo,XL,Navy,2893,1820,1073,2023-05-31
PROD03174,Roadster Trendy T-shirt,T-shirt,Casual,Roadster,XXL,White,1034,663,371,2024-04-23
PROD03175,Peter England Denim Jeans,Jeans,Casual,Peter England,XXL,Navy,524,423,101,2024-01-29
PROD03176,US Polo Stylish T-shirt,T-shirt,Casual,US Polo,L,White,944,675,269,2025-10-23
PROD03177,Allen Solly Classic Shirt,Shirt,Casual,Allen Solly,L,Red,1445,1138,307,2021-02-11
PROD03178,Zara Denim T-shirt,T-shirt,Sports,Zara,M,Red,2359,1616,743,2022-09-09
PROD03179,US Polo Regular Fit Jacket,Jacket,Casual,US Polo,L,White,1666,1068,598,2023-04-09
PROD03180,Zara Slim Fit T-shirt,T-shirt,Sports,Zara,S,Navy,483,338,145,2022-11-20
PROD03181,Peter England Comfort Jeans,Jeans,Casual,Peter England,XXL,Red,777,518,259,2020-06-25
PROD03182,US Polo Denim Jeans,Jeans,Casual,US Polo,M,Green,2689,1817,872,2025-10-04
PROD03183,Nike Cotton Jeans,Jeans,Casual,Nike,M,Green,1844,1160,684,2024-06-06
PROD03184,H&M Slim Fit Jeans,Jeans,Casual,H&M,XL,Red,2784,1989,795,2023-03-12
PROD03185,Nike Premium Jacket,Jacket,Casual,Nike,L,Navy,809,551,258,2019-06-28
PROD03186,Adidas Classic Jacket,Jacket,Winter,Adidas,XXL,White,2444,1608,836,2025-06-06
PROD03187,Zara Regular Fit Jacket,Jacket,Winter,Zara,S,Green,1257,918,339,2025-03-26
PROD03188,Peter England Classic Shirt,Shirt,Formal,Peter England,S,Grey,2633,1710,923,2020-06-05
PROD03189,Adidas Comfort Shirt,Shirt,Formal,Adidas,M,Black,382,301,81,2024-04-09
PROD03190,Puma Cotton Shirt,Shirt,Formal,Puma,L,Green,1392,928,464,2022-09-11
PROD03191,Allen Solly Denim Shirt,Shirt,Casual,Allen Solly,M,White,1112,824,288,2021-02-17
PROD03192,Roadster Stylish T-shirt,T-shirt,Sports,Roadster,XL,White,1096,914,182,2022-03-09
PROD03193,Puma Stylish Shirt,Shirt,Formal,Puma,S,Black,2934,1983,951,2021-01-14
PROD03194,H&M Regular Fit Shirt,Shirt,Casual,H&M,S,White,2461,1630,831,2021-10-16
PROD03195,Adidas Cotton T-shirt,T-shirt,Casual,Adidas,XXL,Black,2049,1322,727,2021-10-06
PROD03196,Allen Solly Premium Jacket,Jacket,Casual,Allen Solly,S,Blue,1472,1075,397,2025-06-25
PROD03197,Zara Trendy Jeans,Jeans,Casual,Zara,XL,Black,1057,661,396,2020-03-22
PROD03198,Allen Solly Stylish T-shirt,T-shirt,Casual,Allen Solly,M,Grey,972,657,315,2023-11-19
PROD03199,H&M Premium T-shirt,T-shirt,Casual,H&M,XL,White,1477,972,505,2025-12-16
PROD03200,Levi's Trendy Shirt,Shirt,Formal,Levi's,XL,Grey,2272,1762,510,2023-12-08
PROD03201,Nike Premium Jacket,Jacket,Casual,Nike,M,Navy,1809,1436,373,2019-03-24
PROD03202,Zara Cotton Jeans,Jeans,Casual,Zara,XL,Navy,728,506,222,2024-12-08
PROD03203,Peter England Regular Fit Jacket,Jacket,Casual,Peter England,XL,Blue,895,728,167,2019-08-06
PROD03204,Nike Trendy Shirt,Shirt,Casual,Nike,S,Blue,1639,1188,451,2024-04-26
PROD03205,Puma Trendy Jacket,Jacket,Winter,Puma,XL,Navy,936,604,332,2020-01-24
PROD03206,US Polo Denim Jacket,Jacket,Winter,US Polo,M,Grey,557,398,159,2022-05-31
PROD03207,Nike Stylish Jeans,Jeans,Casual,Nike,L,White,2660,1673,987,2022-05-11
PROD03208,US Polo Stylish Shirt,Shirt,Formal,US Polo,XL,Blue,1690,1077,613,2019-01-23
PROD03209,Nike Cotton Shirt,Shirt,Casual,Nike,XXL,White,1836,1413,423,2019-01-12
PROD03210,H&M Slim Fit Jeans,Jeans,Casual,H&M,XXL,White,751,537,214,2024-10-21
PROD03211,Adidas Cotton T-shirt,T-shirt,Sports,Adidas,M,White,1314,876,438,2025-02-09
PROD03212,Nike Denim Jacket,Jacket,Casual,Nike,L,Black,2209,1796,413,2019-11-22
PROD03213,Roadster Stylish T-shirt,T-shirt,Casual,Roadster,XXL,White,2295,1836,459,2020-04-11
PROD03214,Adidas Premium Shirt,Shirt,Formal,Adidas,M,Blue,1256,974,282,2022-01-23
PROD03215,Roadster Premium T-shirt,T-shirt,Sports,Roadster,M,Green,2348,1702,646,2024-03-05
PROD03216,US Polo Premium Shirt,Shirt,Formal,US Polo,S,Blue,3001,1912,1089,2025-05-27
PROD03217,Nike Premium Jeans,Jeans,Casual,Nike,M,White,2289,1659,630,2025-04-03
PROD03218,Zara Comfort Shirt,Shirt,Casual,Zara,S,White,2365,1923,442,2019-03-05
PROD03219,Allen Solly Denim T-shirt,T-shirt,Casual,Allen Solly,XL,Green,1704,1129,575,2021-01-14
PROD03220,Peter England Trendy Jacket,Jacket,Casual,Peter England,XL,Black,2585,1860,725,2025-05-16
PROD03221,H&M Denim Shirt,Shirt,Casual,H&M,M,White,1533,1002,531,2023-08-28
PROD03222,Zara Cotton Jeans,Jeans,Casual,Zara,XXL,Navy,789,576,213,2022-11-07
PROD03223,Adidas Stylish Jacket,Jacket,Casual,Adidas,XL,Blue,1102,919,183,2022-04-26
PROD03224,Nike Denim Jeans,Jeans,Casual,Nike,XL,Black,2682,1825,857,2022-07-17
PROD03225,Levi's Slim Fit Jacket,Jacket,Winter,Levi's,XL,Green,1702,1135,567,2024-10-21
PROD03226,Levi's Premium Jacket,Jacket,Casual,Levi's,S,Red,2423,1683,740,2025-09-02
PROD03227,Levi's Cotton T-shirt,T-shirt,Sports,Levi's,S,Black,1064,800,264,2020-07-27
PROD03228,Roadster Regular Fit Jacket,Jacket,Casual,Roadster,XXL,Grey,2602,1859,743,2021-05-05
PROD03229,Peter England Trendy Jeans,Jeans,Casual,Peter England,XL,Navy,2458,1808,650,2022-07-24
PROD03230,Zara Stylish Jacket,Jacket,Winter,Zara,S,Navy,1684,1108,576,2021-03-12
PROD03231,Adidas Premium Jeans,Jeans,Casual,Adidas,L,Black,1429,1181,248,2022-04-16
PROD03232,Puma Slim Fit T-shirt,T-shirt,Sports,Puma,M,Red,632,430,202,2024-09-20
PROD03233,Puma Cotton Shirt,Shirt,Formal,Puma,XL,Blue,2377,1486,891,2022-10-17
PROD03234,Adidas Regular Fit T-shirt,T-shirt,Casual,Adidas,L,Grey,2856,1867,989,2020-02-04
PROD03235,Levi's Premium T-shirt,T-shirt,Casual,Levi's,XL,Black,740,497,243,2025-02-21
PROD03236,Zara Denim T-shirt,T-shirt,Casual,Zara,XXL,Black,1706,1094,612,2023-10-26
PROD03237,Nike Regular Fit Jeans,Jeans,Casual,Nike,XXL,Red,677,538,139,2022-11-10
PROD03238,Peter England Premium Jacket,Jacket,Winter,Peter England,XL,Green,1251,869,382,2019-02-24
PROD03239,Nike Premium Jacket,Jacket,Casual,Nike,XL,Red,2543,1927,616,2023-10-09
PROD03240,Peter England Denim T-shirt,T-shirt,Casual,Peter England,L,Grey,390,312,78,2019-04-11
PROD03241,Adidas Regular Fit Shirt,Shirt,Formal,Adidas,S,Red,392,304,88,2020-06-18
PROD03242,Roadster Trendy Jacket,Jacket,Winter,Roadster,XXL,Grey,1085,705,380,2022-06-04
PROD03243,Nike Regular Fit T-shirt,T-shirt,Sports,Nike,S,Red,800,548,252,2021-09-07
PROD03244,Allen Solly Cotton T-shirt,T-shirt,Casual,Allen Solly,XL,Red,1200,945,255,2023-09-16
PROD03245,H&M Regular Fit Shirt,Shirt,Casual,H&M,L,Black,1168,872,296,2024-07-26
PROD03246,Zara Cotton Jacket,Jacket,Winter,Zara,S,White,1832,1264,568,2022-07-13
PROD03247,Roadster Denim Shirt,Shirt,Casual,Roadster,M,Green,2920,1909,1011,2022-05-21
PROD03248,Zara Denim Jacket,Jacket,Winter,Zara,L,Blue,2196,1445,751,2019-07-13
PROD03249,H&M Trendy Shirt,Shirt,Casual,H&M,XL,Grey,1898,1366,532,2022-01-06
PROD03250,Roadster Premium Shirt,Shirt,Casual,Roadster,XL,Grey,905,647,258,2024-05-15
PROD03251,Peter England Trendy Shirt,Shirt,Casual,Peter England,L,Navy,2503,1715,788,2024-12-11
PROD03252,Levi's Cotton Jacket,Jacket,Winter,Levi's,XXL,Green,1778,1400,378,2025-02-20
PROD03253,Puma Cotton T-shirt,T-shirt,Sports,Puma,XL,White,2308,1452,856,2021-12-06
PROD03254,Levi's Denim Jacket,Jacket,Casual,Levi's,M,Green,1833,1247,586,2019-10-07
PROD03255,Adidas Classic Jacket,Jacket,Winter,Adidas,XL,Red,2469,1593,876,2020-05-27
PROD03256,H&M Comfort T-shirt,T-shirt,Sports,H&M,XXL,White,2848,1978,870,2023-05-14
PROD03257,Levi's Comfort Jacket,Jacket,Winter,Levi's,XXL,Black,1576,1004,572,2022-01-21
PROD03258,Adidas Comfort Jacket,Jacket,Winter,Adidas,M,Grey,803,554,249,2025-10-15
PROD03259,US Polo Slim Fit Jeans,Jeans,Casual,US Polo,S,White,1628,1024,604,2019-12-29
PROD03260,Adidas Slim Fit Jeans,Jeans,Casual,Adidas,M,Navy,1643,1336,307,2022-07-15
PROD03261,Puma Cotton T-shirt,T-shirt,Sports,Puma,XL,Blue,2519,1880,639,2020-03-07
PROD03262,Puma Comfort Jacket,Jacket,Winter,Puma,L,Blue,1299,828,471,2023-02-14
PROD03263,Adidas Trendy T-shirt,T-shirt,Casual,Adidas,M,Black,1397,984,413,2019-10-07
PROD03264,Zara Comfort T-shirt,T-shirt,Sports,Zara,M,Grey,1776,1192,584,2025-04-27
PROD03265,Adidas Cotton Jacket,Jacket,Winter,Adidas,XXL,Blue,1283,987,296,2021-01-20
PROD03266,H&M Stylish T-shirt,T-shirt,Sports,H&M,XL,Blue,2241,1837,404,2022-03-14
PROD03267,Nike Cotton T-shirt,T-shirt,Casual,Nike,L,Red,1610,1342,268,2020-05-25
PROD03268,Nike Regular Fit Shirt,Shirt,Formal,Nike,M,Grey,1190,952,238,2025-04-01
PROD03269,Zara Premium Jacket,Jacket,Winter,Zara,XXL,Black,879,642,237,2023-10-20
PROD03270,Zara Denim T-shirt,T-shirt,Sports,Zara,XL,Green,627,405,222,2025-07-22
PROD03271,Zara Classic Jeans,Jeans,Casual,Zara,M,Grey,2251,1521,730,2025-05-31
PROD03272,Zara Comfort T-shirt,T-shirt,Casual,Zara,M,Green,1319,992,327,2021-10-16
PROD03273,Nike Comfort Jeans,Jeans,Casual,Nike,XXL,Black,2174,1812,362,2022-12-14
PROD03274,Adidas Cotton Jacket,Jacket,Winter,Adidas,S,Green,2073,1296,777,2023-05-15
PROD03275,Levi's Comfort Jacket,Jacket,Winter,Levi's,M,White,2869,1851,1018,2024-12-20
PROD03276,Peter England Stylish Jacket,Jacket,Casual,Peter England,XXL,White,863,708,155,2024-07-30
PROD03277,Adidas Slim Fit T-shirt,T-shirt,Sports,Adidas,L,Green,2226,1726,500,2021-10-23
PROD03278,Puma Stylish Shirt,Shirt,Formal,Puma,M,Grey,1984,1640,344,2025-12-07
PROD03279,Adidas Slim Fit T-shirt,T-shirt,Sports,Adidas,S,Grey,1790,1288,502,2023-12-27
PROD03280,US Polo Trendy T-shirt,T-shirt,Sports,US Polo,XXL,Grey,2081,1426,655,2023-10-09
PROD03281,Nike Slim Fit Shirt,Shirt,Casual,Nike,M,Grey,1248,780,468,2021-01-07
PROD03282,Puma Denim Jacket,Jacket,Casual,Puma,XXL,Green,582,399,183,2024-04-13
PROD03283,Nike Comfort Shirt,Shirt,Casual,Nike,M,Grey,2536,1585,951,2025-07-19
PROD03284,Nike Trendy Jeans,Jeans,Casual,Nike,M,White,2302,1476,826,2023-07-30
PROD03285,Nike Classic Shirt,Shirt,Formal,Nike,S,Black,2637,1782,855,2021-05-08
PROD03286,H&M Trendy Jacket,Jacket,Casual,H&M,M,Blue,433,303,130,2025-11-02
PROD03287,H&M Regular Fit T-shirt,T-shirt,Casual,H&M,XL,Black,2337,1569,768,2024-01-15
PROD03288,Peter England Premium Jeans,Jeans,Casual,Peter England,XL,Green,2295,1594,701,2020-06-27
PROD03289,US Polo Trendy Jeans,Jeans,Casual,US Polo,M,Black,1103,761,342,2019-11-24
PROD03290,US Polo Regular Fit Jeans,Jeans,Casual,US Polo,S,Green,2563,1643,920,2020-03-31
PROD03291,Roadster Cotton Shirt,Shirt,Formal,Roadster,M,Green,1545,1030,515,2022-12-12
PROD03292,Zara Regular Fit Jacket,Jacket,Casual,Zara,XXL,Red,2178,1614,564,2019-04-08
PROD03293,Puma Trendy T-shirt,T-shirt,Sports,Puma,XL,Black,2155,1437,718,2025-01-28
PROD03294,Levi's Stylish Shirt,Shirt,Formal,Levi's,L,Blue,1306,1013,293,2020-01-11
PROD03295,Puma Denim Shirt,Shirt,Casual,Puma,M,Green,1192,890,302,2019-10-03
PROD03296,Levi's Classic Jacket,Jacket,Winter,Levi's,XXL,Green,2650,1721,929,2022-09-26
PROD03297,US Polo Premium Jacket,Jacket,Winter,US Polo,M,Red,1728,1176,552,2023-03-31
PROD03298,Roadster Comfort Jeans,Jeans,Casual,Roadster,L,Red,524,437,87,2022-10-19
PROD03299,Nike Premium Jeans,Jeans,Casual,Nike,M,Red,1550,1027,523,2023-01-10
PROD03300,Zara Denim Shirt,Shirt,Casual,Zara,XXL,White,1003,639,364,2022-09-15
PROD03301,Peter England Comfort Shirt,Shirt,Casual,Peter England,L,Green,1825,1148,677,2020-12-23
PROD03302,Puma Slim Fit Shirt,Shirt,Formal,Puma,XXL,Black,504,374,130,2020-07-21
PROD03303,Levi's Premium Jacket,Jacket,Winter,Levi's,S,Blue,2006,1433,573,2025-08-29
PROD03304,US Polo Comfort Jeans,Jeans,Casual,US Polo,L,Navy,1989,1507,482,2019-03-08
PROD03305,Nike Stylish T-shirt,T-shirt,Sports,Nike,XXL,White,2425,1745,680,2022-09-24
PROD03306,US Polo Slim Fit Jacket,Jacket,Winter,US Polo,M,Navy,1446,984,462,2020-08-11
PROD03307,H&M Regular Fit Jacket,Jacket,Winter,H&M,XXL,Black,1755,1263,492,2023-05-16
PROD03308,Levi's Cotton Jacket,Jacket,Casual,Levi's,XL,White,1995,1559,436,2020-04-19
PROD03309,Nike Regular Fit Jeans,Jeans,Casual,Nike,M,White,762,512,250,2020-04-03
PROD03310,Puma Cotton Jeans,Jeans,Casual,Puma,L,Red,468,366,102,2025-06-20
PROD03311,Zara Classic Shirt,Shirt,Casual,Zara,M,Grey,1070,754,316,2020-12-30
PROD03312,Levi's Slim Fit Jeans,Jeans,Casual,Levi's,XL,Navy,1756,1464,292,2020-08-16
PROD03313,Levi's Premium Jacket,Jacket,Casual,Levi's,XL,Navy,1945,1544,401,2023-03-31
PROD03314,Peter England Denim Jeans,Jeans,Casual,Peter England,M,Red,2239,1777,462,2019-01-04
PROD03315,Levi's Comfort Jacket,Jacket,Winter,Levi's,M,Navy,1596,1101,495,2019-01-15
PROD03316,H&M Premium Jacket,Jacket,Winter,H&M,XL,White,1672,1086,586,2020-01-19
PROD03317,Levi's Trendy Jacket,Jacket,Casual,Levi's,L,Green,1091,718,373,2024-12-11
PROD03318,Puma Comfort Jacket,Jacket,Casual,Puma,XXL,Green,2017,1681,336,2021-02-27
PROD03319,Nike Cotton Shirt,Shirt,Casual,Nike,S,Blue,2581,1768,813,2020-09-13
PROD03320,Nike Premium T-shirt,T-shirt,Sports,Nike,L,Blue,524,377,147,2022-11-04
PROD03321,Adidas Regular Fit T-shirt,T-shirt,Casual,Adidas,S,Black,2003,1401,602,2020-02-03
PROD03322,Peter England Comfort T-shirt,T-shirt,Sports,Peter England,XL,Grey,754,629,125,2022-12-26
PROD03323,Zara Cotton Shirt,Shirt,Casual,Zara,L,Blue,2886,1899,987,2025-12-06
PROD03324,Roadster Denim T-shirt,T-shirt,Sports,Roadster,XXL,Red,2012,1458,554,2024-03-06
PROD03325,Roadster Stylish Jacket,Jacket,Winter,Roadster,XXL,Red,1628,1303,325,2024-06-26
PROD03326,Allen Solly Premium Shirt,Shirt,Casual,Allen Solly,M,Red,631,454,177,2024-01-22
PROD03327,Adidas Comfort Shirt,Shirt,Casual,Adidas,XXL,Grey,666,430,236,2021-12-27
PROD03328,Puma Comfort T-shirt,T-shirt,Casual,Puma,L,Red,1328,977,351,2023-09-22
PROD03329,Adidas Classic Shirt,Shirt,Formal,Adidas,XXL,Black,2583,1957,626,2023-12-20
PROD03330,Roadster Slim Fit T-shirt,T-shirt,Casual,Roadster,XL,Red,1246,1022,224,2021-07-23
PROD03331,US Polo Comfort Jacket,Jacket,Winter,US Polo,L,Navy,1887,1348,539,2024-05-25
PROD03332,Nike Regular Fit Jacket,Jacket,Winter,Nike,S,Green,2356,1785,571,2025-11-25
PROD03333,Allen Solly Trendy Jacket,Jacket,Winter,Allen Solly,S,Grey,1475,928,547,2020-02-06
